pl_name,pl_rade,pl_masse,pl_radj,pl_massj,pl_dens,st_dist,pl_disc,pl_telescope,pl_eqt,pl_discmethod,pl_facility,pl_mnum,pl_pelink,pl_edelink,pl_cbflag,pl_orbper,pl_pnum,ra,dec,st_spstr,st_age,pl_ratdor,st_rad,rowupdate
Kepler-46 b,9.057,1907.00000,0.808,6.00000,14.00000,855.00,2012,0.95 m Kepler Telescope,543,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-46_b/,http://exoplanets.org/detail/Kepler-46_b,0,33.60134000,3,289.268744,42.604176,,9.700,45.100000,0.79,2014-05-14
Kepler-46 c,,119.49900,,0.37600,,855.00,2012,0.95 m Kepler Telescope,455,Transit Timing Variations,Kepler,0,http://exoplanet.eu/catalog/kepler-46_c/,http://exoplanets.org/detail/Kepler-46_c,0,57.01100000,3,289.268744,42.604176,,9.700,64.100000,0.79,2014-05-14
Kepler-46 d,1.640,,0.146,,,855.00,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-46_d/,,0,6.76658900,3,289.268744,42.604176,,9.700,,0.79,2014-05-14
Kepler-47 b,3.030,636.00000,0.270,2.00000,,1500.00,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-47(ab)_b/,http://exoplanets.org/detail/Kepler-47_b,1,49.53200000,2,295.297916,46.920467,,,,0.96,2014-05-14
Kepler-47 c,4.620,8899.00000,0.411,28.00000,,1500.00,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-47(ab)_c/,http://exoplanets.org/detail/Kepler-47_c,1,303.13700000,2,295.297916,46.920467,,,,0.96,2014-05-14
Kepler-48 b,2.140,1887.83000,0.191,5.94000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-48_b/,http://exoplanets.org/detail/Kepler-48_b,0,4.77798030,4,299.139212,40.949020,,3.140,,0.89,2014-05-14
Kepler-48 c,3.140,3689.85000,0.280,11.61000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-48_c/,http://exoplanets.org/detail/Kepler-48_c,0,9.67392830,4,299.139212,40.949020,,3.140,,0.89,2014-05-14
Kepler-48 d,2.040,7.93000,0.182,0.02500,5.08000,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,,,0,42.89610000,4,299.139212,40.949020,,3.140,,0.89,2014-05-14
Kepler-48 e,,657.00000,,2.06700,,,2014,0.95 m Kepler Telescope,,Radial Velocity,Kepler,0,,,0,982.00000000,4,299.139212,40.949020,,3.140,,0.89,2014-05-14
Kepler-49 b,2.720,311.46000,0.243,0.98000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-49_b/,http://exoplanets.org/detail/Kepler-49_b,0,7.20379450,4,292.294579,40.591801,,,,0.56,2014-05-14
Kepler-49 c,2.550,228.83000,0.227,0.72000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-49_c/,http://exoplanets.org/detail/Kepler-49_c,0,10.91293430,4,292.294579,40.591801,,,,0.56,2014-05-14
Kepler-49 d,1.600,,0.143,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-49_d/,http://exoplanets.org/detail/Kepler-49_d,0,2.57654900,4,292.294579,40.591801,,,,0.56,2014-05-14
Kepler-49 e,1.560,,0.139,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-49_e/,http://exoplanets.org/detail/Kepler-49_e,0,18.59610800,4,292.294579,40.591801,,,,0.56,2014-05-14
Kepler-5 b,15.984,670.93913,1.426,2.11100,0.40000,,2009,0.95 m Kepler Telescope,1750,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-5_b/,http://exoplanets.org/detail/Kepler-5_b,0,3.54846570,1,299.407009,44.035046,,,6.450000,1.79,2015-10-15
Kepler-50 b,1.710,,0.153,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-50_b/,http://exoplanets.org/detail/Kepler-50_b,0,7.81254000,2,288.100873,50.033718,,,10.526300,1.88,2014-05-14
Kepler-50 c,2.170,,0.194,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-50_c/,http://exoplanets.org/detail/Kepler-50_c,0,9.37647000,2,288.100873,50.033718,,,11.904800,1.88,2014-05-14
Kepler-51 b,7.100,2.10000,0.633,0.00700,0.03000,,2012,0.95 m Kepler Telescope,543,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-51_b/,http://exoplanets.org/detail/Kepler-51_b,0,45.15400000,3,296.479776,49.937683,,0.300,61.500000,0.94,2014-05-14
Kepler-51 c,9.000,4.00000,0.803,0.01300,0.03000,,2012,0.95 m Kepler Telescope,439,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-51_c/,http://exoplanets.org/detail/Kepler-51_c,0,85.31200000,3,296.479776,49.937683,,0.300,94.100000,0.94,2014-05-14
Kepler-51 d,9.700,7.60000,0.865,0.02400,0.04600,,2014,0.95 m Kepler Telescope,381,Transit,Kepler,0,,,0,130.19400000,3,296.479776,49.937683,,0.300,124.700000,0.94,2014-05-14
Kepler-52 b,2.100,2765.00000,0.187,8.70000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-52_b/,http://exoplanets.org/detail/Kepler-52_b,0,7.87735650,3,286.738033,49.975750,,,,0.56,2014-05-14
Kepler-52 c,1.840,3308.41000,0.164,10.41000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-52_c/,http://exoplanets.org/detail/Kepler-52_c,0,16.38500210,3,286.738033,49.975750,,,,0.56,2014-05-14
Kepler-52 d,1.950,,0.174,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-52_d/,http://exoplanets.org/detail/Kepler-52_d,0,36.44517100,3,286.738033,49.975750,,,,0.56,2014-05-14
Kepler-53 b,2.890,5851.00000,0.258,18.41000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-53_b/,http://exoplanets.org/detail/Kepler-53_b,0,18.64895250,3,290.461775,40.562462,,,,0.89,2014-05-14
Kepler-53 c,3.170,5002.43000,0.283,15.74000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-53_c/,http://exoplanets.org/detail/Kepler-53_c,0,38.55830380,3,290.461775,40.562462,,,,0.89,2014-05-14
Kepler-53 d,2.120,,0.189,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-53_d/,http://exoplanets.org/detail/Kepler-53_d,0,9.75196200,3,290.461775,40.562462,,,,0.89,2014-05-14
Kepler-54 b,2.100,292.39000,0.187,0.92000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-54_b/,http://exoplanets.org/detail/Kepler-54_b,0,8.01094340,3,294.773939,43.056295,,,,0.55,2014-05-14
Kepler-54 c,1.230,117.59000,0.110,0.37000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-54_c/,http://exoplanets.org/detail/Kepler-54_c,0,12.07172490,3,294.773939,43.056295,,,,0.55,2014-05-14
Kepler-54 d,1.530,,0.136,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-54_d/,http://exoplanets.org/detail/Kepler-54_d,0,20.99569400,3,294.773939,43.056295,,,,0.55,2014-05-14
Kepler-55 b,2.430,473.55000,0.217,1.49000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-55_b/,http://exoplanets.org/detail/Kepler-55_b,0,27.94814490,5,285.168338,44.026466,,,,0.62,2014-05-14
Kepler-55 c,2.210,352.78000,0.197,1.11000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-55_c/,http://exoplanets.org/detail/Kepler-55_c,0,42.15164180,5,285.168338,44.026466,,,,0.62,2014-05-14
Kepler-55 d,1.590,,0.142,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-55_d/,http://exoplanets.org/detail/Kepler-55_d,0,2.21109900,5,285.168338,44.026466,,,,0.62,2014-05-14
Kepler-55 e,1.550,,0.138,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-55_e/,http://exoplanets.org/detail/Kepler-55_e,0,4.61753400,5,285.168338,44.026466,,,,0.62,2014-05-14
Kepler-55 f,1.590,,0.142,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-55_f/,http://exoplanets.org/detail/Kepler-55_f,0,10.19854500,5,285.168338,44.026466,,,,0.62,2014-05-14
Kepler-56 b,6.510,22.10000,0.581,0.07000,0.44200,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-56_b/,http://exoplanets.org/detail/Kepler-56_b,0,10.50160000,2,293.758347,41.871869,,3.500,,4.23,2014-05-14
Kepler-56 c,9.800,181.00000,0.874,0.57000,1.06000,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-56_c/,http://exoplanets.org/detail/Kepler-56_c,0,21.40239000,2,293.758347,41.871869,,3.500,,4.23,2014-05-14
Kepler-57 b,2.190,5994.02000,0.195,18.86000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-57_b/,http://exoplanets.org/detail/Kepler-57_b,0,5.72931960,2,293.641285,44.657040,,,,0.73,2014-05-14
Kepler-57 c,1.550,2208.83000,0.138,6.95000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-57_c/,http://exoplanets.org/detail/Kepler-57_c,0,11.60925670,2,293.641285,44.657040,,,,0.73,2014-05-14
Kepler-58 b,2.780,441.77000,0.248,1.39000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-58_b/,http://exoplanets.org/detail/Kepler-58_b,0,10.21849540,3,296.358649,39.115194,,,,1.13,2014-05-14
Kepler-58 c,2.860,696.02000,0.255,2.19000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-58_c/,http://exoplanets.org/detail/Kepler-58_c,0,15.57415680,3,296.358649,39.115194,,,,1.13,2014-05-14
Kepler-58 d,2.940,,0.262,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-58_d/,http://exoplanets.org/detail/Kepler-58_d,0,40.10137100,3,296.358649,39.115194,,,,1.13,2014-05-14
Kepler-59 b,1.100,651.52000,0.098,2.05000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-59_b/,http://exoplanets.org/detail/Kepler-59_b,0,11.86817070,2,287.039503,46.640129,,,,0.94,2014-05-14
Kepler-59 c,1.980,435.41000,0.177,1.37000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-59_c/,http://exoplanets.org/detail/Kepler-59_c,0,17.98012350,2,287.039503,46.640129,,,,0.94,2014-05-14
Kepler-6 b,14.617,212.31044,1.304,0.66800,0.40000,,2009,0.95 m Kepler Telescope,1460,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-6_b/,http://exoplanets.org/detail/Kepler-6_b,0,3.23469960,1,296.837254,48.239964,,,7.503000,1.39,2015-10-15
Kepler-60 b,2.280,79.45000,0.203,0.25000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-60_b/,http://exoplanets.org/detail/Kepler-60_b,0,7.13161850,3,288.961242,42.265011,,,,1.50,2014-05-14
Kepler-60 c,2.470,177.98000,0.220,0.56000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-60_c/,http://exoplanets.org/detail/Kepler-60_c,0,8.91934590,3,288.961242,42.265011,,,,1.50,2014-05-14
Kepler-60 d,2.550,216.12000,0.227,0.68000,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-60_d/,http://exoplanets.org/detail/Kepler-60_d,0,11.90161710,3,288.961242,42.265011,,,,1.50,2014-05-14
Kepler-61 b,2.150,,0.192,,,,2013,0.95 m Kepler Telescope,273,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-61_b/,http://exoplanets.org/detail/Kepler-61_b,0,59.87756000,1,295.304508,42.475290,K7 V,1.000,90.600000,0.62,2014-05-14
Kepler-62 b,1.310,9.00000,0.117,0.03000,,368.00,2013,0.95 m Kepler Telescope,750,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-62_b/,http://exoplanets.org/detail/Kepler-62_b,0,5.71493200,5,283.212747,45.349865,K2 V,7.000,18.700000,0.64,2014-05-14
Kepler-62 c,0.540,4.00000,0.048,0.01300,,368.00,2013,0.95 m Kepler Telescope,578,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-62_c/,http://exoplanets.org/detail/Kepler-62_c,0,12.44170000,5,283.212747,45.349865,K2 V,7.000,31.400000,0.64,2014-05-14
Kepler-62 d,1.950,14.00000,0.174,0.04400,,368.00,2013,0.95 m Kepler Telescope,510,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-62_d/,http://exoplanets.org/detail/Kepler-62_d,0,18.16406000,5,283.212747,45.349865,K2 V,7.000,40.400000,0.64,2014-05-14
Kepler-62 e,1.610,36.00000,0.144,0.11300,,368.00,2013,0.95 m Kepler Telescope,270,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-62_e/,http://exoplanets.org/detail/Kepler-62_e,0,122.38740000,5,283.212747,45.349865,K2 V,7.000,144.000000,0.64,2014-05-14
Kepler-62 f,1.410,35.00000,0.126,0.11000,,368.00,2013,0.95 m Kepler Telescope,208,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-62_f/,http://exoplanets.org/detail/Kepler-62_f,0,267.29100000,5,283.212747,45.349865,K2 V,7.000,243.000000,0.64,2014-05-14
Kepler-63 b,6.110,120.00000,0.545,0.37800,3.00000,200.00,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-63_b/,http://exoplanets.org/detail/Kepler-63_b,0,9.43415050,1,289.226179,49.548203,,0.210,19.120000,0.90,2014-05-14
Kepler-65 b,1.420,,0.127,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,,,0,2.15491000,3,288.688700,41.151173,,2.900,10.526000,1.41,2014-05-14
Kepler-65 c,2.580,,0.230,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,,,0,5.85994400,3,288.688700,41.151173,,2.900,10.309000,1.41,2014-05-14
Kepler-65 d,1.520,,0.136,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,,,0,8.13123000,3,288.688700,41.151173,,2.900,12.821000,1.41,2014-05-14
Kepler-66 b,2.800,,0.250,,,1107.00,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-66_b/,,0,17.81581500,1,293.981569,46.687748,G0 V,1.000,30.300000,0.97,2014-05-14
Kepler-67 b,2.940,,0.262,,,1107.00,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-67_b/,,0,15.72590000,1,294.153336,46.166438,G9 V,1.000,32.400000,0.78,2014-05-14
Kepler-68 b,2.310,8.30000,0.206,0.02600,3.32000,135.00,2012,0.95 m Kepler Telescope,1280,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-68_b/,http://exoplanets.org/detail/Kepler-68_b,0,5.39876300,3,291.032305,49.040272,,6.300,10.680000,1.24,2014-05-14
Kepler-68 c,0.953,4.80000,0.085,0.01500,28.00000,135.00,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-68_c/,http://exoplanets.org/detail/Kepler-68_c,0,9.60508500,3,291.032305,49.040272,,6.300,15.680000,1.24,2014-05-14
Kepler-68 d,,,,,,135.00,2012,0.95 m Kepler Telescope,,Radial Velocity,Kepler,0,http://exoplanet.eu/catalog/kepler-68_d/,http://exoplanets.org/detail/Kepler-68_d,0,580.00000000,3,291.032305,49.040272,,6.300,,1.24,2014-05-14
Kepler-69 b,2.240,,0.200,,,,2013,0.95 m Kepler Telescope,779,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-69_b/,http://exoplanets.org/detail/Kepler-69_b,0,13.72234100,2,293.260938,44.868896,G4 V,,21.800000,0.93,2014-05-14
Kepler-69 c,1.710,,0.153,,,,2013,0.95 m Kepler Telescope,299,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-69_c/,http://exoplanets.org/detail/Kepler-69_c,0,242.46130000,2,293.260938,44.868896,G4 V,,148.000000,0.93,2014-05-14
Kepler-7 b,18.181,140.16303,1.622,0.44100,0.14000,,2009,0.95 m Kepler Telescope,1630,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-7_b/,http://exoplanets.org/detail/Kepler-7_b,0,4.88548920,1,288.581516,41.089800,,,6.637000,1.97,2015-10-15
Kepler-74 b,10.760,200.22000,0.960,0.63000,0.88000,1330.00,2013,0.95 m Kepler Telescope,1078,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-74_b/,http://exoplanets.org/detail/Kepler-74_b,0,7.34071100,1,293.092525,41.355523,F8 V,0.800,15.470000,1.12,2015-01-29
Kepler-75 b,11.770,3209.90000,1.050,10.10000,11.00000,1140.00,2013,0.95 m Kepler Telescope,767,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-75_b/,http://exoplanets.org/detail/Kepler-75_b,0,8.88491160,1,291.137593,36.577386,K0 V,6.200,19.770000,0.89,2015-01-29
Kepler-76 b,15.244,638.83830,1.360,2.01000,1.10000,,2013,0.95 m Kepler Telescope,2140,Orbital Brightness Modulation,Kepler,0,http://exoplanet.eu/catalog/kepler-76_b/,,0,1.54492980,1,294.192118,39.619003,F,,4.464000,1.32,2015-10-15
Kepler-77 b,10.761,136.66100,0.960,0.43000,0.60300,570.00,2013,0.95 m Kepler Telescope,1440,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-77_b/,http://exoplanets.org/detail/Kepler-77_b,0,3.57878087,1,289.607956,44.345425,G5 V,7.500,9.764000,0.99,2014-05-14
Kepler-78 b,1.173,1.86000,0.105,0.00600,5.57000,,2013,0.95 m Kepler Telescope,2250,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-78_b/,http://exoplanets.org/detail/Kepler-78_b,0,0.35500000,1,293.741690,44.448330,G,0.750,,0.74,2014-05-14
Kepler-79 b,3.470,10.90000,0.310,0.03430,1.43000,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-79_b/,http://exoplanets.org/detail/Kepler-79_b,0,13.48450000,4,300.517131,44.381580,,3.440,19.260000,1.30,2015-04-01
Kepler-79 c,3.720,5.90000,0.332,0.01900,0.62000,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-79_c/,http://exoplanets.org/detail/Kepler-79_c,0,27.40290000,4,300.517131,44.381580,,3.440,30.900000,1.30,2015-04-01
Kepler-79 d,7.160,6.00000,0.639,0.01900,0.09000,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-79_d/,http://exoplanets.org/detail/Kepler-79_d,0,52.09020000,4,300.517131,44.381580,,3.440,47.420000,1.30,2015-04-01
Kepler-79 e,3.490,4.10000,0.311,0.01300,0.53000,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-79_e/,http://exoplanets.org/detail/Kepler-79_e,0,81.06590000,4,300.517131,44.381580,,3.440,63.680000,1.30,2015-04-01
Kepler-8 b,15.872,187.51970,1.416,0.59000,0.27000,1330.00,2010,0.95 m Kepler Telescope,1680,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-8_b/,http://exoplanets.org/detail/Kepler-8_b,0,3.52249910,1,281.288118,42.451080,,,6.854000,1.49,2015-10-15
Kepler-80 b,2.640,,0.236,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-80_b/,http://exoplanets.org/detail/Kepler-80_b,0,7.05300000,4,296.112564,39.978779,,,,0.64,2014-05-14
Kepler-80 c,2.790,,0.249,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-80_c/,,0,9.52200000,4,296.112564,39.978779,,,,0.64,2014-05-14
Kepler-80 d,1.740,,0.155,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-80_d/,http://exoplanets.org/detail/Kepler-80_d,0,3.07218600,4,296.112564,39.978779,,,,0.64,2014-05-14
Kepler-80 e,1.640,,0.146,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-80_e/,http://exoplanets.org/detail/Kepler-80_e,0,4.64538700,4,296.112564,39.978779,,,,0.64,2014-05-14
Kepler-81 b,2.420,,0.216,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-81_b/,http://exoplanets.org/detail/Kepler-81_b,0,5.95500000,3,293.636950,42.824970,,,,0.59,2014-05-14
Kepler-81 c,2.370,,0.211,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-81_c/,http://exoplanets.org/detail/Kepler-81_c,0,12.04000000,3,293.636950,42.824970,,,,0.59,2014-05-14
Kepler-81 d,1.210,,0.108,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-81_d/,http://exoplanets.org/detail/Kepler-81_d,0,20.83784600,3,293.636950,42.824970,,,,0.59,2014-05-14
Kepler-82 b,4.000,,0.357,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-82_b/,http://exoplanets.org/detail/Kepler-82_b,0,26.44400000,4,292.873390,42.966137,,,,0.94,2014-05-14
Kepler-82 c,5.350,,0.477,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-82_c/,http://exoplanets.org/detail/Kepler-82_c,0,51.53800000,4,292.873390,42.966137,,,,0.94,2014-05-14
Kepler-82 d,1.770,,0.158,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-82_d/,http://exoplanets.org/detail/Kepler-82_d,0,2.38296100,4,292.873390,42.966137,,,,0.94,2014-05-14
Kepler-82 e,2.470,,0.220,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-82_e/,http://exoplanets.org/detail/Kepler-82_e,0,5.90220600,4,292.873390,42.966137,,,,0.94,2014-05-14
Kepler-83 b,2.830,,0.252,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-83_b/,http://exoplanets.org/detail/Kepler-83_b,0,9.77000000,3,282.232525,43.665627,,,,0.59,2014-05-14
Kepler-83 c,2.360,,0.211,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-83_c/,http://exoplanets.org/detail/Kepler-83_c,0,20.09000000,3,282.232525,43.665627,,,,0.59,2014-05-14
Kepler-83 d,1.940,,0.173,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-83_d/,http://exoplanets.org/detail/Kepler-83_d,0,5.16979600,3,282.232525,43.665627,,,,0.59,2014-05-14
Kepler-84 b,2.230,,0.199,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-84_b/,http://exoplanets.org/detail/Kepler-84_b,0,8.72600000,5,298.252049,40.496077,,,,1.17,2014-05-14
Kepler-84 c,2.360,,0.211,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-84_c/,,0,12.88300000,5,298.252049,40.496077,,,,1.17,2014-05-14
Kepler-84 d,1.380,,0.123,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-84_d/,http://exoplanets.org/detail/Kepler-84_d,0,4.22453700,5,298.252049,40.496077,,,,1.17,2014-05-14
Kepler-84 e,2.600,,0.232,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-84_e/,http://exoplanets.org/detail/Kepler-84_e,0,27.43438900,5,298.252049,40.496077,,,,1.17,2014-05-14
Kepler-84 f,2.200,,0.196,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-84_f/,http://exoplanets.org/detail/Kepler-84_f,0,44.55216900,5,298.252049,40.496077,,,,1.17,2014-05-14
Kepler-85 b,1.970,,0.176,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-85_b/,http://exoplanets.org/detail/Kepler-85_b,0,8.30600000,4,290.973429,45.290318,,,,0.89,2014-05-14
Kepler-85 c,2.180,,0.194,,,,2012,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-85_c/,http://exoplanets.org/detail/Kepler-85_c,0,12.51300000,4,290.973429,45.290318,,,,0.89,2014-05-14
Kepler-85 d,1.200,,0.107,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-85_d/,http://exoplanets.org/detail/Kepler-85_d,0,17.91323000,4,290.973429,45.290318,,,,0.89,2014-05-14
Kepler-85 e,1.270,,0.113,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-85_e/,http://exoplanets.org/detail/Kepler-85_e,0,25.21675100,4,290.973429,45.290318,,,,0.89,2014-05-14
Kepler-87 b,13.490,324.20000,1.204,1.02000,0.72900,,2013,0.95 m Kepler Telescope,478,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-87_b/,http://exoplanets.org/detail/Kepler-87_b,0,114.73635000,2,297.916877,46.965130,,7.500,57.400000,1.82,2014-05-14
Kepler-87 c,6.140,6.40000,0.548,0.02000,0.15200,,2013,0.95 m Kepler Telescope,403,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-87_c/,http://exoplanets.org/detail/Kepler-87_c,0,191.23180000,2,297.916877,46.965130,,7.500,80.700000,1.82,2014-05-14
Kepler-9 b,9.438,80.09000,0.842,0.25200,0.52400,650.00,2010,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-9_b/,http://exoplanets.org/detail/Kepler-9_b,0,19.24000000,3,285.573981,38.400892,,1.000,,1.02,2014-05-14
