dec,hd_name,hip_name,pl_astflag,pl_cbflag,pl_dens,pl_disc,pl_discmethod,pl_eqt,pl_facility,pl_hostname,pl_imgflag,pl_masse,pl_massj,pl_name,pl_omflag,pl_orbeccen,pl_orbper,pl_pnum,pl_rade,pl_radj,pl_ratdor,pl_rvflag,pl_telescope,pl_tranflag,ra,rowupdate,st_age,st_dist,st_mass,st_optmag,st_rad,st_teff,pl_pelink,pl_edelink
-34.577976,HD 16417,HIP 12186,0,0,,2008,Radial Velocity,,Anglo-Australian Telescope,HD 16417,0,,,HD 16417 b,0,0.200000,17.24000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,39.244198,2014-05-14,,25.54,,5.790,,,http://exoplanet.eu/catalog/hd_16417_b/,http://exoplanets.org/detail/HD_16417_b
0.104556,HD 164509,HIP 88268,0,0,,2010,Radial Velocity,,W. M. Keck Observatory,HD 164509,0,,,HD 164509 b,0,0.260000,282.40000000,1,,,,1,10 m Keck I Telescope,0,270.380127,2014-06-25,1.100,51.81,1.13,8.103,1.06,5922.00,http://exoplanet.eu/catalog/hd_164509_b/,http://exoplanets.org/detail/HD_164509_b
29.571922,HD 164595,HIP 88194,0,0,,2015,Radial Velocity,,Haute-Provence Observatory,HD 164595,0,,,HD 164595 b,0,0.088000,40.00000000,1,,,,1,1.93 m Telescope,0,270.162048,2015-09-10,,28.93,0.99,7.100,,5790.00,http://exoplanet.eu/catalog/hd_164595_b/,
-28.560644,HD 164604,HIP 88414,0,0,,2009,Radial Velocity,,Las Campanas Observatory,HD 164604,0,,,HD 164604 b,0,0.240000,606.40000000,1,,,,1,6.5 m Magellan II Clay Telescope,0,270.778900,2014-05-14,,37.98,,9.827,,,http://exoplanet.eu/catalog/hd_164604_b/,http://exoplanets.org/detail/HD_164604_b
26.313002,HD 164922,HIP 88348,0,0,,2005,Radial Velocity,,W. M. Keck Observatory,HD 164922,0,,,HD 164922 b,0,0.050000,1155.00000000,1,,,,1,10 m Keck I Telescope,0,270.628601,2014-05-14,,21.92,,7.010,,,http://exoplanet.eu/catalog/hd_164922_b/,http://exoplanets.org/detail/HD_164922_b
-19.931225,HD 1666,HIP 1666,0,0,,2015,Radial Velocity,,Multiple Observatories,HD 1666,0,,,HD 1666 b,0,0.630000,270.00000000,1,,,,1,Multiple Telescopes,0,5.218085,2015-04-01,1.760,110.62,1.50,8.170,1.93,6317.00,http://exoplanet.eu/catalog/hd_1666_b/,
-42.575375,HD 166724,HIP 89354,0,0,,2012,Radial Velocity,,La Silla Observatory,HD 166724,0,,,HD 166724 b,0,0.734000,5144.00000000,1,,,,1,1.2 m Leonhard Euler Telescope,0,273.498657,2014-05-14,4.000,42.99,0.81,9.344,,5127.00,http://exoplanet.eu/catalog/hd_166724_b/,
54.286552,HD 167042,HIP 89047,0,0,,2007,Radial Velocity,,Lick Observatory,HD 167042,0,,,HD 167042 b,0,0.089000,420.77000000,1,,,,1,3.0 m C. Donald Shane Telescope,0,272.631836,2014-05-14,,50.00,1.50,5.940,4.50,4943.00,http://exoplanet.eu/catalog/hd_167042_b/,http://exoplanets.org/detail/HD_167042_b
-9.595722,HD 168443,HIP 89844,0,0,,1998,Radial Velocity,,W. M. Keck Observatory,HD 168443,0,,,HD 168443 b,0,0.528830,58.11247000,2,,,,1,10 m Keck I Telescope,0,275.016388,2014-06-25,,37.88,0.99,6.917,1.51,5491.00,http://exoplanet.eu/catalog/hd_168443_b/,http://exoplanets.org/detail/HD_168443_b
-9.595722,HD 168443,HIP 89844,0,0,,2000,Radial Velocity,,W. M. Keck Observatory,HD 168443,0,,,HD 168443 c,0,0.211300,1749.83000000,2,,,,1,10 m Keck I Telescope,0,275.016388,2015-02-05,,37.88,0.99,6.917,1.51,5491.00,http://exoplanet.eu/catalog/hd_168443_c/,http://exoplanets.org/detail/HD_168443_c
-11.922684,HD 168746,HIP 90004,0,0,,2002,Radial Velocity,,La Silla Observatory,HD 168746,0,,,HD 168746 b,0,0.107000,6.40400000,1,,,,1,1.2 m Leonhard Euler Telescope,0,275.457428,2014-06-25,,43.12,0.93,7.946,,5564.00,http://exoplanet.eu/catalog/hd_168746_b/,http://exoplanets.org/detail/HD_168746_b
-8.281169,HD 1690,HIP 1692,0,0,,2010,Radial Velocity,,La Silla Observatory,HD 1690,0,,,HD 1690 b,0,0.640000,533.00000000,1,,,,1,3.6 m ESO Telescope,0,5.305497,2014-05-14,,7.01,,9.173,,,http://exoplanet.eu/catalog/hd_1690_b/,http://exoplanets.org/detail/HD_1690_b
-29.816866,HD 169830,HIP 90485,0,0,,2000,Radial Velocity,,La Silla Observatory,HD 169830,0,,,HD 169830 b,0,0.310000,225.62000000,2,,,,1,1.2 m Leonhard Euler Telescope,0,276.956177,2014-06-25,2.800,36.32,1.40,5.902,,6299.00,http://exoplanet.eu/catalog/hd_169830_b/,http://exoplanets.org/detail/HD_169830_b
-29.816866,HD 169830,HIP 90485,0,0,,2003,Radial Velocity,,La Silla Observatory,HD 169830,0,,,HD 169830 c,0,0.330000,2102.00000000,2,,,,1,1.2 m Leonhard Euler Telescope,0,276.956177,2014-06-25,2.800,36.32,1.40,5.902,,6299.00,http://exoplanet.eu/catalog/hd_169830_c/,http://exoplanets.org/detail/HD_169830_c
11.695502,HD 170469,HIP 90593,0,0,,2007,Radial Velocity,,W. M. Keck Observatory,HD 170469,0,,,HD 170469 b,0,0.110000,1145.00000000,1,,,,1,10 m Keck I Telescope,0,277.295746,2014-07-02,6.700,64.98,1.14,8.210,1.22,5810.00,http://exoplanet.eu/catalog/hd_170469_b/,http://exoplanets.org/detail/HD_170469_b
49.653076,HD 17092,,0,0,,2007,Radial Velocity,,McDonald Observatory,HD 17092,0,,,HD 17092 b,0,0.166000,359.90000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,41.592117,2014-07-02,,,2.30,,,4650.00,http://exoplanet.eu/catalog/hd_17092_b/,http://exoplanets.org/detail/HD_17092_b
6.945743,HD 171028,,0,0,,2007,Radial Velocity,,La Silla Observatory,HD 171028,0,,,HD 171028 b,0,0.590000,550.00000000,1,,,,1,3.6 m ESO Telescope,0,278.064527,2014-07-02,8.500,90.00,0.99,8.310,1.95,5663.00,http://exoplanet.eu/catalog/hd_171028_b/,http://exoplanets.org/detail/HD_171028_b
-28.072313,HD 171238,HIP 91085,0,0,,2009,Radial Velocity,,La Silla Observatory,HD 171238,0,,,HD 171238 b,0,0.400000,1523.00000000,1,,,,1,1.2 m Leonhard Euler Telescope,0,278.681976,2014-07-02,4.920,44.05,0.94,8.660,,5467.00,http://exoplanet.eu/catalog/hd_171238_b/,http://exoplanets.org/detail/HD_171238_b
71.753235,HD 17156,HIP 13192,0,0,3.78000,2007,Radial Velocity,,Subaru Telescope,HD 17156,0,1023.37000,3.22000,HD 17156 b,0,0.681900,21.21663000,1,11.430,1.020,,1,8.2 m Subaru Telescope,1,42.435364,2014-10-29,2.800,75.00,1.24,8.172,1.44,6100.00,http://exoplanet.eu/catalog/hd_17156_b/,http://exoplanets.org/detail/HD_17156_b
36.556606,HD 173416,HIP 91852,0,0,,2008,Radial Velocity,,Xinglong Station,HD 173416,0,,,HD 173416 b,0,0.210000,323.60000000,1,,,,1,2.16 m Telescope,0,280.900452,2014-07-09,,134.95,2.00,6.057,13.50,4683.00,http://exoplanet.eu/catalog/hd_173416_b/,http://exoplanets.org/detail/HD_173416_b
-69.944244,HD 175167,HIP 93281,0,0,,2009,Radial Velocity,,Las Campanas Observatory,HD 175167,0,,,HD 175167 b,0,0.540000,1290.00000000,1,,,,1,6.5 m Magellan II Clay Telescope,0,285.003479,2014-05-14,,67.02,,8.000,,,http://exoplanet.eu/catalog/hd_175167_b/,http://exoplanets.org/detail/HD_175167_b
4.265325,HD 175541,HIP 92895,0,0,,2007,Radial Velocity,,W. M. Keck Observatory,HD 175541,0,,,HD 175541 b,0,0.330000,297.30000000,1,,,,1,10 m Keck I Telescope,0,283.920349,2014-07-09,1.900,127.55,1.65,8.030,3.80,5060.00,http://exoplanet.eu/catalog/hd_175541_b/,http://exoplanets.org/detail/HD_175541_b
-66.192680,HD 175607,HIP 93373,0,0,,2015,Radial Velocity,,La Silla Observatory,HD 175607,0,,,HD 175607 b,0,0.110000,29.01000000,1,,,,1,3.6 m ESO Telescope,0,285.272858,2015-11-19,10.320,45.27,0.71,8.610,0.70,5392.00,,
25.920660,HD 177830,HIP 93746,0,0,,1999,Radial Velocity,,W. M. Keck Observatory,HD 177830,0,,,HD 177830 b,0,0.009000,406.60000000,2,,,,1,10 m Keck I Telescope,0,286.336548,2014-05-14,4.400,59.03,1.47,7.177,2.62,4949.00,http://exoplanet.eu/catalog/hd_177830_b/,http://exoplanets.org/detail/HD_177830_b
25.920660,HD 177830,HIP 93746,0,0,,2010,Radial Velocity,,W. M. Keck Observatory,HD 177830,0,,,HD 177830 c,0,0.300000,110.90000000,2,,,,1,10 m Keck I Telescope,0,286.336548,2014-05-14,4.400,59.03,1.47,7.177,2.62,4949.00,http://exoplanet.eu/catalog/hd_177830_c/,
34.599850,HD 178911 B,HIP 94075,0,0,,2001,Radial Velocity,,W. M. Keck Observatory,HD 178911 B,0,,,HD 178911 B b,0,0.114000,71.48400000,1,,,,1,10 m Keck I Telescope,0,287.262939,2014-05-14,,46.73,,7.792,,,http://exoplanet.eu/catalog/hd_178911_b_b/,http://exoplanets.org/detail/HD_178911_B_b
-2.638385,HD 179079,HIP 94256,0,0,,2008,Radial Velocity,,W. M. Keck Observatory,HD 179079,0,,,HD 179079 b,0,0.115000,14.47600000,1,,,,1,10 m Keck I Telescope,0,287.790955,2014-07-09,,63.69,1.15,7.950,1.60,5684.00,http://exoplanet.eu/catalog/hd_179079_b/,http://exoplanets.org/detail/HD_179079_b
-24.179352,HD 179949,HIP 94645,0,0,,2000,Radial Velocity,,Anglo-Australian Telescope,HD 179949,0,,,HD 179949 b,1,0.022000,3.09251400,1,,,,1,3.9 m Anglo-Australian Telescope,0,288.888458,2014-07-09,,27.05,1.21,6.250,,6168.00,http://exoplanet.eu/catalog/hd_179949_b/,http://exoplanets.org/detail/HD_179949_b
31.860350,HD 180314,HIP 94576,0,0,,2010,Radial Velocity,,Subaru Telescope,HD 180314,0,,,HD 180314 b,0,0.257000,396.03000000,1,,,,1,8.2 m Subaru Telescope,0,288.709198,2015-09-10,,131.75,2.60,6.608,9.20,4917.00,http://exoplanet.eu/catalog/hd_180314_b/,http://exoplanets.org/detail/HD_180314_b
-23.558155,HD 180902,HIP 94951,0,0,,2009,Radial Velocity,,W. M. Keck Observatory,HD 180902,0,,,HD 180902 b,0,0.090000,479.00000000,1,,,,1,10 m Keck I Telescope,0,289.823792,2014-05-14,2.800,114.55,1.52,7.778,4.10,5030.00,http://exoplanet.eu/catalog/hd_180902_b/,http://exoplanets.org/detail/HD_180902_b
-23.619572,HD 181342,HIP 95124,0,0,,2009,Radial Velocity,,W. M. Keck Observatory,HD 181342,0,,,HD 181342 b,0,0.177000,663.00000000,1,,,,1,10 m Keck I Telescope,0,290.267639,2014-05-14,1.800,115.47,1.84,7.551,4.60,5014.00,http://exoplanet.eu/catalog/hd_181342_b/,http://exoplanets.org/detail/HD_181342_b
-66.468796,HD 181433,HIP 95467,0,0,,2008,Radial Velocity,,La Silla Observatory,HD 181433,0,,,HD 181433 b,0,0.396000,9.37430000,3,,,,1,3.6 m ESO Telescope,0,291.289856,2014-07-23,,26.15,0.78,8.400,,4962.00,http://exoplanet.eu/catalog/hd_181433_b/,http://exoplanets.org/detail/HD_181433_b
-66.468796,HD 181433,HIP 95467,0,0,,2008,Radial Velocity,,La Silla Observatory,HD 181433,0,,,HD 181433 c,0,0.280000,962.00000000,3,,,,1,3.6 m ESO Telescope,0,291.289856,2014-07-23,,26.15,0.78,8.400,,4962.00,http://exoplanet.eu/catalog/hd_181433_c/,http://exoplanets.org/detail/HD_181433_c
-66.468796,HD 181433,HIP 95467,0,0,,2008,Radial Velocity,,La Silla Observatory,HD 181433,0,,,HD 181433 d,0,0.480000,2172.00000000,3,,,,1,3.6 m ESO Telescope,0,291.289856,2014-07-23,,26.15,0.78,8.400,,4962.00,http://exoplanet.eu/catalog/hd_181433_d/,http://exoplanets.org/detail/HD_181433_d
-32.919056,HD 181720,HIP 95262,0,0,,2009,Radial Velocity,,La Silla Observatory,HD 181720,0,,,HD 181720 b,0,0.260000,956.00000000,1,,,,1,3.6 m ESO Telescope,0,290.720764,2014-07-23,,55.93,0.92,7.849,1.39,5781.00,http://exoplanet.eu/catalog/hd_181720_b/,http://exoplanets.org/detail/HD_181720_b
8.358054,HD 183263,HIP 95740,0,0,,2004,Radial Velocity,,W. M. Keck Observatory,HD 183263,0,,,HD 183263 b,0,0.356700,626.50000000,2,,,,1,10 m Keck I Telescope,0,292.102386,2014-07-23,8.130,52.83,1.17,7.861,,5936.00,http://exoplanet.eu/catalog/hd_183263_b/,http://exoplanets.org/detail/HD_183263_b
8.358054,HD 183263,HIP 95740,0,0,,2008,Radial Velocity,,W. M. Keck Observatory,HD 183263,0,,,HD 183263 c,0,0.239000,3070.00000000,2,,,,1,10 m Keck I Telescope,0,292.102386,2014-07-23,8.130,52.83,1.17,7.861,,5936.00,http://exoplanet.eu/catalog/hd_183263_c/,http://exoplanets.org/detail/HD_183263_c
28.499865,HD 185269,HIP 96507,0,0,,2006,Radial Velocity,,Lick Observatory,HD 185269,0,,,HD 185269 b,0,0.300000,6.83800000,1,,,,1,3.0 m C. Donald Shane Telescope,0,294.298920,2014-07-23,4.200,47.37,1.28,,1.88,5980.00,http://exoplanet.eu/catalog/hd_185269_b/,http://exoplanets.org/detail/HD_185269_b
-37.780552,HD 187085,HIP 97546,0,0,,2006,Radial Velocity,,Anglo-Australian Telescope,HD 187085,0,,,HD 187085 b,0,0.470000,986.00000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,297.391541,2014-07-23,3.300,44.98,1.22,7.214,,6075.00,http://exoplanet.eu/catalog/hd_187085_b/,http://exoplanets.org/detail/HD_187085_b
34.419525,HD 187123,HIP 97336,0,0,,1998,Radial Velocity,,W. M. Keck Observatory,HD 187123,0,,,HD 187123 b,0,0.010300,3.09658280,2,,,,1,10 m Keck I Telescope,0,296.742126,2014-07-23,,47.92,1.00,7.832,,5830.00,http://exoplanet.eu/catalog/hd_187123_b/,http://exoplanets.org/detail/HD_187123_b
34.419525,HD 187123,HIP 97336,0,0,,2008,Radial Velocity,,W. M. Keck Observatory,HD 187123,0,,,HD 187123 c,0,0.252000,3810.00000000,2,,,,1,10 m Keck I Telescope,0,296.742126,2014-07-23,,47.92,1.00,7.832,,5830.00,http://exoplanet.eu/catalog/hd_187123_c/,http://exoplanets.org/detail/HD_187123_c
-20.802603,HD 18742,HIP 13993,0,0,,2011,Radial Velocity,,W. M. Keck Observatory,HD 18742,0,,,HD 18742 b,0,0.120000,772.00000000,1,,,,1,10 m Keck I Telescope,0,45.044407,2014-05-14,,127.88,,7.814,,,http://exoplanet.eu/catalog/hd_18742_b/,http://exoplanets.org/detail/HD_18742_b
28.100376,HD 188015,HIP 97769,0,0,,2004,Radial Velocity,,W. M. Keck Observatory,HD 188015,0,,,HD 188015 b,0,0.137000,461.20000000,1,,,,1,10 m Keck I Telescope,0,298.018921,2014-07-23,,52.63,1.09,8.234,,5746.00,http://exoplanet.eu/catalog/hd_188015_b/,http://exoplanets.org/detail/HD_188015_b
22.710854,HD 189733,HIP 98505,0,0,,2005,Radial Velocity,,Haute-Provence Observatory,HD 189733,0,,,HD 189733 b,1,,2.21857520,1,,,,1,1.93 m Telescope,1,300.182129,2015-04-24,,19.25,0.85,7.670,0.81,4875.00,http://exoplanet.eu/catalog/hd_189733_b/,http://exoplanets.org/detail/HD_189733_b
29.896805,HD 190360,HIP 98767,0,0,,2003,Radial Velocity,,Haute-Provence Observatory,HD 190360,0,,,HD 190360 b,0,0.313000,2915.00000000,2,,,,1,1.93 m Telescope,0,300.905853,2014-08-21,6.700,15.89,0.96,5.730,1.13,5590.00,http://exoplanet.eu/catalog/hd_190360_b/,http://exoplanets.org/detail/HD_190360_b
29.896805,HD 190360,HIP 98767,0,0,,2005,Radial Velocity,,W. M. Keck Observatory,HD 190360,0,,,HD 190360 c,0,0.237000,17.11100000,2,,,,1,10 m Keck I Telescope,0,300.905853,2014-08-21,6.700,15.89,0.96,5.730,1.13,5590.00,http://exoplanet.eu/catalog/hd_190360_c/,http://exoplanets.org/detail/HD_190360_c
-35.538631,HD 190647,HIP 99115,0,0,,2007,Radial Velocity,,La Silla Observatory,HD 190647,0,,,HD 190647 b,0,0.180000,1038.10000000,1,,,,1,3.6 m ESO Telescope,0,301.831970,2014-05-14,2.000,54.23,1.10,7.775,,5628.00,http://exoplanet.eu/catalog/hd_190647_b/,http://exoplanets.org/detail/HD_190647_b
-64.620468,HD 190984,HIP 99496,0,0,,2009,Radial Velocity,,La Silla Observatory,HD 190984,0,,,HD 190984 b,0,0.570000,4885.00000000,1,,,,1,3.6 m ESO Telescope,0,302.877991,2014-08-21,,189.39,0.91,8.760,1.53,5988.00,http://exoplanet.eu/catalog/hd_190984_b/,
-0.866877,HD 192263,HIP 99711,0,0,,1999,Radial Velocity,,La Silla Observatory,HD 192263,0,,,HD 192263 b,0,0.055000,24.35560000,1,,,,1,1.2 m Leonhard Euler Telescope,0,303.499359,2014-08-21,,19.89,,7.790,,,http://exoplanet.eu/catalog/hd_192263_b/,http://exoplanets.org/detail/HD_192263_b
-27.032976,HD 192310,HIP 99825,0,0,,2011,Radial Velocity,355,La Silla Observatory,HD 192310,0,,,HD 192310 b,0,0.130000,74.72000000,2,,,,1,3.6 m ESO Telescope,0,303.822449,2015-07-02,7.810,8.82,0.80,5.730,,5166.00,http://exoplanet.eu/catalog/gl_785_b/,http://exoplanets.org/detail/HD_192310_b
-27.032976,HD 192310,HIP 99825,0,0,,2011,Radial Velocity,185,La Silla Observatory,HD 192310,0,,,HD 192310 c,0,0.320000,525.80000000,2,,,,1,3.6 m ESO Telescope,0,303.822449,2015-07-02,7.810,8.82,0.80,5.730,,5166.00,http://exoplanet.eu/catalog/hd_192310_c/,http://exoplanets.org/detail/HD_192310_c
4.580795,HD 192699,HIP 99894,0,0,,2007,Radial Velocity,,Lick Observatory,HD 192699,0,,,HD 192699 b,0,0.129000,345.53000000,1,,,,1,3.0 m C. Donald Shane Telescope,0,304.025024,2014-08-21,1.800,67.39,1.68,6.440,3.90,5220.00,http://exoplanet.eu/catalog/hd_192699_b/,http://exoplanets.org/detail/HD_192699_b
18.769497,HD 195019,HIP 100970,0,0,,1998,Radial Velocity,,Lick Observatory,HD 195019,0,,,HD 195019 b,0,0.013800,18.20132000,1,,,,1,3.0 m C. Donald Shane Telescope,0,307.077637,2014-07-23,,37.35,1.07,6.870,,5788.00,http://exoplanet.eu/catalog/hd_195019_b/,http://exoplanets.org/detail/HD_195019_b
-60.634483,HD 196050,HIP 101806,0,0,,2002,Radial Velocity,,Anglo-Australian Telescope,HD 196050,0,,,HD 196050 b,0,0.228000,1378.00000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,309.465454,2014-08-21,,46.93,1.15,7.500,,5892.00,http://exoplanet.eu/catalog/hd_196050_b/,http://exoplanets.org/detail/HD_196050_b
-75.350800,HD 196067,HIP 102125,0,0,,2012,Radial Velocity,,La Silla Observatory,HD 196067,0,,,HD 196067 b,0,0.660000,3638.00000000,1,,,,1,1.2 m Leonhard Euler Telescope,0,310.433716,2014-05-14,3.300,43.57,1.29,6.030,1.73,6017.00,http://exoplanet.eu/catalog/hd_196067_b/,
11.249649,HD 196885,HIP 101966,0,0,,2007,Radial Velocity,,Haute-Provence Observatory,HD 196885,0,,,HD 196885 b,0,0.480000,1333.00000000,1,,,,1,1.93 m Telescope,0,309.966156,2014-08-21,3.120,32.99,1.28,6.398,1.31,6254.00,http://exoplanet.eu/catalog/hd_196885_a_b/,http://exoplanets.org/detail/HD_196885_b
42.248550,HD 197037,HIP 101948,0,0,,2011,Radial Velocity,,McDonald Observatory,HD 197037,0,,,HD 197037 b,0,0.220000,1035.70000000,1,,,,1,2.7 m Harlan J. Smith Telescope,0,309.887329,2014-05-14,,32.83,,6.813,,,http://exoplanet.eu/catalog/hd_197037_b/,http://exoplanets.org/detail/HD_197037_b
-1.196101,HD 19994,HIP 14954,0,0,,2003,Radial Velocity,,La Silla Observatory,HD 19994,0,,,HD 19994 b,0,0.063000,466.20000000,1,,,,1,1.2 m Leonhard Euler Telescope,0,48.193485,2014-05-14,,22.38,1.37,5.060,,6190.00,http://exoplanet.eu/catalog/hd_19994_b/,http://exoplanets.org/detail/HD_19994_b
3.803119,HD 200964,HIP 104202,0,0,,2010,Radial Velocity,,Lick Observatory,HD 200964,0,,,HD 200964 b,0,0.040000,613.80000000,2,,,,1,3.0 m C. Donald Shane Telescope,0,316.666016,2014-05-14,3.000,68.35,1.44,6.487,4.30,5164.00,http://exoplanet.eu/catalog/hd_200964_b/,http://exoplanets.org/detail/HD_200964_b
3.803119,HD 200964,HIP 104202,0,0,,2010,Radial Velocity,,Lick Observatory,HD 200964,0,,,HD 200964 c,0,0.181000,825.00000000,2,,,,1,3.0 m C. Donald Shane Telescope,0,316.666016,2014-05-14,3.000,68.35,1.44,6.487,4.30,5164.00,http://exoplanet.eu/catalog/hd_200964_c/,http://exoplanets.org/detail/HD_200964_c
-20.789209,HD 202206,HIP 104903,0,1,,2002,Radial Velocity,,La Silla Observatory,HD 202206,0,,,HD 202206 b,0,0.435000,255.87000000,2,,,,1,1.2 m Leonhard Euler Telescope,0,318.740692,2015-08-27,5.600,46.34,1.15,8.080,,5765.00,http://exoplanet.eu/catalog/hd_202206_b/,http://exoplanets.org/detail/HD_202206_b
-20.789209,HD 202206,HIP 104903,0,1,,2004,Radial Velocity,,La Silla Observatory,HD 202206,0,,,HD 202206 c,0,0.267000,1383.40000000,2,,,,1,1.2 m Leonhard Euler Telescope,0,318.740692,2015-08-27,5.600,46.34,1.15,8.080,,5765.00,http://exoplanet.eu/catalog/hd_202206_c/,http://exoplanets.org/detail/HD_202206_c
26.230545,HD 203030,HIP 105232,0,0,,2006,Imaging,1206,Palomar Observatory,HD 203030,1,7656.09700,24.09000,HD 203030 b,0,,,1,,,,0,5.1 m Hale Telescope,0,319.742584,2014-05-14,0.220,40.85,,8.425,,,,
-56.650047,HD 2039,HIP 1931,0,0,,2002,Radial Velocity,,Anglo-Australian Telescope,HD 2039,0,,,HD 2039 b,0,0.715000,1120.00000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,6.084491,2014-08-21,,89.85,1.17,9.000,,5941.00,http://exoplanet.eu/catalog/hd_2039_b/,http://exoplanets.org/detail/HD_2039_b
-21.726255,HD 204313,HIP 106006,0,0,,2010,Radial Velocity,,La Silla Observatory,HD 204313,0,,,HD 204313 b,0,0.094600,2024.10000000,2,,,,1,1.2 m Leonhard Euler Telescope,0,322.050873,2015-11-19,,47.30,1.02,7.990,,5776.00,http://exoplanet.eu/catalog/hd_204313_b/,http://exoplanets.org/detail/HD_204313_b
-21.726255,HD 204313,HIP 106006,0,0,,2015,Radial Velocity,,La Silla Observatory,HD 204313,0,,,HD 204313 c,0,0.155000,34.90500000,2,,,,1,Multiple Telescopes,0,322.050873,2015-11-19,,47.30,1.02,7.990,,5776.00,http://exoplanet.eu/catalog/hd_204313_c/,
-20.957422,HD 204941,HIP 106353,0,0,,2011,Radial Velocity,,La Silla Observatory,HD 204941,0,,,HD 204941 b,0,0.370000,1733.00000000,1,,,,1,3.6 m ESO Telescope,0,323.097961,2014-05-14,6.670,26.95,0.74,8.450,0.72,5056.00,http://exoplanet.eu/catalog/hd_204941_b/,http://exoplanets.org/detail/HD_204941_b
-31.737484,HD 205739,HIP 106824,0,0,,2008,Radial Velocity,,Las Campanas Observatory,HD 205739,0,,,HD 205739 b,0,0.270000,279.80000000,1,,,,1,6.5 m Magellan II Clay Telescope,0,324.535034,2014-09-25,2.840,90.33,1.22,8.560,1.33,6176.00,http://exoplanet.eu/catalog/hd_205739_b/,http://exoplanets.org/detail/HD_205739_b
-7.408253,HD 206610,HIP 107251,0,0,,2009,Radial Velocity,,W. M. Keck Observatory,HD 206610,0,,,HD 206610 b,0,0.229000,610.00000000,1,,,,1,10 m Keck I Telescope,0,325.853760,2014-05-14,3.000,170.07,1.56,8.346,6.10,4874.00,http://exoplanet.eu/catalog/hd_206610_b/,http://exoplanets.org/detail/HD_206610_b
-28.854071,HD 20782,HIP 15527,0,0,,2006,Radial Velocity,,Anglo-Australian Telescope,HD 20782,0,,,HD 20782 b,0,0.570000,577.90000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,50.014908,2014-09-25,7.100,36.02,1.00,7.367,,5758.00,http://exoplanet.eu/catalog/hd_20782_b/,http://exoplanets.org/detail/HD_20782_b
-26.026560,HD 207832,HIP 107985,0,0,,2012,Radial Velocity,,W. M. Keck Observatory,HD 207832,0,,,HD 207832 b,0,0.130000,161.97000000,2,,,,1,10 m Keck I Telescope,0,328.151184,2015-09-10,,55.31,0.94,8.786,0.90,5710.00,http://exoplanet.eu/catalog/hd_207832_b/,http://exoplanets.org/detail/HD_207832_b
-26.026560,HD 207832,HIP 107985,0,0,,2012,Radial Velocity,,W. M. Keck Observatory,HD 207832,0,,,HD 207832 c,0,0.270000,1155.70000000,2,,,,1,10 m Keck I Telescope,0,328.151184,2015-09-10,,55.31,0.94,8.786,0.90,5710.00,http://exoplanet.eu/catalog/hd_207832_c/,http://exoplanets.org/detail/HD_207832_c
-43.069782,HD 20794,HIP 15510,0,0,,2011,Radial Velocity,660,La Silla Observatory,HD 20794,0,,,HD 20794 b,0,0.000000,18.31500000,3,,,,1,3.6 m ESO Telescope,0,49.981876,2015-08-27,5.760,6.06,0.70,4.270,,5401.00,http://exoplanet.eu/catalog/hd_20794_b/,http://exoplanets.org/detail/HD_20794_b
-43.069782,HD 20794,HIP 15510,0,0,,2011,Radial Velocity,508,La Silla Observatory,HD 20794,0,,,HD 20794 c,0,0.000000,40.11400000,3,,,,1,3.6 m ESO Telescope,0,49.981876,2015-08-27,5.760,6.06,0.70,4.270,,5401.00,http://exoplanet.eu/catalog/hd_20794_c/,http://exoplanets.org/detail/HD_20794_c
-43.069782,HD 20794,HIP 15510,0,0,,2011,Radial Velocity,388,La Silla Observatory,HD 20794,0,,,HD 20794 d,0,0.000000,90.30900000,3,,,,1,3.6 m ESO Telescope,0,49.981876,2015-08-27,5.760,6.06,0.70,4.270,,5401.00,http://exoplanet.eu/catalog/hd_20794_d/,http://exoplanets.org/detail/HD_20794_d
-37.763622,HD 208487,HIP 108375,0,0,,2004,Radial Velocity,,Anglo-Australian Telescope,HD 208487,0,,,HD 208487 b,0,0.240000,130.08000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,329.332703,2014-11-05,,44.00,1.13,7.471,,6067.00,http://exoplanet.eu/catalog/hd_208487_b/,http://exoplanets.org/detail/HD_208487_b
21.239859,HD 208527,HIP 108296,0,0,,2012,Radial Velocity,,Bohyunsan Optical Astronomical Observatory,HD 208527,0,,,HD 208527 b,0,0.080000,875.50000000,1,,,,1,1.8 m Telescope,0,329.099945,2014-05-14,2.000,352.11,1.60,6.400,51.10,4035.00,http://exoplanet.eu/catalog/hd_208527_b/,http://exoplanets.org/detail/HD_208527_b
-33.730103,HD 20868,HIP 15578,0,0,,2008,Radial Velocity,,La Silla Observatory,HD 20868,0,,,HD 20868 b,0,0.750000,380.85000000,1,,,,1,3.6 m ESO Telescope,0,50.177895,2014-11-05,4.500,48.90,0.78,9.920,0.79,4795.00,http://exoplanet.eu/catalog/hd_20868_b/,http://exoplanets.org/detail/HD_20868_b
